
2325, 715, 69.31864929, 16.10087013, 3292.00, 18, 402.938, 140, 21, 66858.22, 47.20, -70, 3
2329, 716, 69.31886292, 16.10085869, 3304.00, 18, 403.875, 140, 21, 66686.28, 46.75, -69, 3
2333, 717, 69.31904602, 16.10099030, 3319.50, 18, 404.438, 140, 21, 66545.09, 46.08, -75, 3
2337, 718, 69.31921387, 16.10113525, 3334.50, 18, 404.813, 140, 21, 66371.33, 45.85, -71, 3
2341, 719, 69.31937408, 16.10113716, 3350.50, 18, 398.000, 140, 21, 66221.56, 45.93, -67, 3
2345, 720, 69.31958771, 16.10126686, 3366.50, 18, 400.375, 140, 21, 66052.41, 46.00, -73, 3
2349, 721, 69.31975555, 16.10126114, 3381.50, 19, 400.063, 140, 21, 65872.65, 45.43, -77, 3
2353, 722, 69.31996918, 16.10131454, 3399.00, 19, 401.875, 140, 21, 65678.42, 45.02, -75, 3
2357, 723, 69.32017517, 16.10143661, 3418.50, 19, 403.250, 140, 21, 65499.97, 45.23, -73, 3
2361, 724, 69.32042694, 16.10159302, 3436.00, 19, 401.188, 140, 21, 65358.02, 45.46, -71, 3
2365, 725, 69.32065582, 16.10157013, 3453.00, 19, 404.938, 140, 21, 65197.40, 45.60, -69, 3
2369, 726, 69.32081604, 16.10161018, 3465.50, 19, 403.438, 140, 21, 65051.63, 45.22, -71, 3
2372, 727, 69.32102966, 16.10171127, 3484.00, 18, 402.125, 140, 21, 64912.74, 45.22, -68, 3
2376, 728, 69.32119751, 16.10171700, 3503.00, 18, 404.500, 140, 21, 64765.34, 45.28, -71, 3
2380, 729, 69.32135010, 16.10169601, 3522.00, 19, 403.938, 140, 21, 64614.22, 44.76, -68, 3
2384, 730, 69.32154083, 16.10167122, 3542.50, 19, 407.938, 140, 21, 64439.62, 44.58, -68, 3
2388, 731, 69.32180023, 16.10169983, 3560.50, 19, 404.500, 140, 21, 64286.63, 44.34, -75, 3
2392, 732, 69.32202911, 16.10181427, 3579.50, 18, 415.625, 140, 21, 64127.52, 44.19, -72, 3
2396, 733, 69.32225037, 16.10192490, 3599.00, 19, 421.813, 172, 22, 63975.91, 44.87, -71, 1
2400, 734, 69.32246399, 16.10201645, 3619.50, 19, 419.938, 140, 22, 63825.16, 44.57, -71, 3
2404, 735, 69.32270050, 16.10205460, 3638.00, 19, 424.938, 140, 22, 63659.78, 44.92, -69, 3
2408, 736, 69.32291412, 16.10210800, 3656.50, 19, 422.875, 140, 22, 0.00, 44.56, -75, 1
2412, 737, 69.32312012, 16.10215187, 3672.00, 19, 424.938, 140, 22, 63399.02, 44.21, -72, 3
2416, 738, 69.32331085, 16.10216522, 3692.00, 19, 423.875, 140, 22, 63257.21, 44.20, -70, 3
2420, 739, 69.32351685, 16.10216141, 3713.50, 19, 426.938, 140, 22, 63114.63, 43.69, -70, 3
2424, 740, 69.32368469, 16.10210228, 3736.50, 19, 420.875, 140, 22, 62964.64, 43.92, -75, 3
2428, 741, 69.32386780, 16.10196114, 3754.50, 19, 429.125, 140, 22, 62791.62, 43.74, -70, 3
2432, 742, 69.32407379, 16.10195923, 3774.00, 19, 426.000, 140, 22, 62589.64, 44.07, -74, 3
2436, 743, 69.32431793, 16.10179710, 3796.00, 19, 428.000, 140, 22, 62463.25, 44.21, -70, 3
2440, 744, 69.32449341, 16.10160446, 3813.50, 19, 424.250, 140, 22, 62325.34, 43.94, -70, 3
2444, 745, 69.32472229, 16.10153770, 3832.50, 19, 423.250, 140, 22, 62192.49, 43.39, -77, 3
2448, 746, 69.32495880, 16.10147476, 3852.00, 19, 423.188, 140, 22, 62058.56, 43.13, -73, 3
2452, 747, 69.32521057, 16.10144615, 3868.50, 19, 428.125, 140, 22, 61936.31, 42.68, -78, 3
2456, 748, 69.32548523, 16.10147858, 3890.50, 19, 431.125, 140, 22, 61788.09, 41.69, -71, 3
2460, 749, 69.32573700, 16.10161972, 3913.00, 19, 427.375, 140, 22, 61646.57, 40.79, -71, 3
2464, 750, 69.32601166, 16.10148430, 3935.00, 19, 429.063, 140, 22, 61505.38, 40.37, -75, 3
2468, 751, 69.32628632, 16.10137749, 3954.00, 19, 425.750, 140, 22, 61353.07, 40.19, -73, 3
2472, 752, 69.32655334, 16.10135269, 3970.00, 18, 434.000, 140, 22, 61207.81, 39.76, -75, 3
2476, 753, 69.32683563, 16.10127449, 3989.50, 19, 440.375, 140, 22, 61040.96, 39.31, -75, 3
2480, 754, 69.32711029, 16.10142517, 4006.50, 19, 435.000, 140, 22, 60920.98, 38.32, -70, 3
2484, 755, 69.32739258, 16.10163116, 4021.00, 18, 438.000, 140, 22, 60777.62, 38.10, -72, 3
